UNIX time;Local time;spectralChannel1;spectralChannel2;spectralChannel3;spectralChannel4;spectralChannel5;spectralChannel6;spectralChannel7;spectralChannel8;spectralChannel9;spectralChannel10;spectralChannel11;spectralChannel12;spectralChannel13
1752919945;2025-07-19T13:12:25.000;22.48320268756999;41.77332089552239;80.64050503327078;75.18338020440359;100.55071453468108;134.8295612095777;36.773625124342765;115.97614375957122;98.30439223697651;102.86092209856916;58.04985089463221;118.56252804786835;190.80351235343386
1752919946;2025-07-19T13:12:26.000;22.541993281075026;41.97761194029851;81.00307114826822;75.55634817202827;101.11138774087537;134.798778431446;36.46326559613472;115.97614375957122;97.85527323799795;101.87599364069952;57.585735586481114;118.68406881077038;189.94630443886098
1752919947;2025-07-19T13:12:27.000;22.396416573348265;41.80223880597015;80.94216004094865;75.24603882296455;100.67519792859633;134.798778431446;36.46326559613472;115.97614375957122;97.85527323799795;101.87599364069952;57.585735586481114;118.68406881077038;189.94630443886098
1752919948;2025-07-19T13:12:28.000;22.396416573348265;41.80223880597015;80.94216004094865;75.24603882296455;100.67519792859633;133.40163750140516;36.30808583203069;114.6749617151608;96.83829162410623;101.30314785373609;57.26336978131213;117.34712041884816;188.36104480737018
1752919949;2025-07-19T13:12:29.000;22.337625979843224;41.51119402985075;80.2479667861002;74.65525756224706;99.80381417118957;133.7124442612508;36.99147363933494;115.0269668836141;98.21437691521962;104.13278219395866;58.76431411530815;117.86342557965595;190.6743561557789
1752919950;2025-07-19T13:12:30.000;22.570921985815605;41.80223880597015;80.33788318261958;75.2768708416215;100.76880944082059;133.7124442612508;36.99147363933494;115.0269668836141;98.21437691521962;104.13278219395866;58.76431411530815;117.86342557965595;190.6743561557789
1752919951;2025-07-19T13:12:31.000;22.570921985815605;41.80223880597015;80.33788318261958;75.2768708416215;100.76880944082059;137.2494847678645;37.86187295722609;118.40081833843799;101.56601123595506;107.40807631160573;60.62191848906561;122.08721017202693;195.9264133165829
1752919952;2025-07-19T13:12:32.000;22.891937290033592;42.58955223880597;81.90900301427516;76.95572398655601;103.22760543743465;139.45293588638665;37.675856188716786;120.50947549770291;102.43360572012257;107.02651828298887;60.62191848906561;125.27741211667912;197.34624685929649
1752919953;2025-07-19T13:12:33.000;22.804217991787983;42.73507462686567;82.84587385542854;77.32869195418067;103.81915052531993;139.45293588638665;37.675856188716786;120.50947549770291;102.43360572012257;107.02651828298887;60.62191848906561;125.27741211667912;197.34624685929649
1752919954;2025-07-19T13:12:34.000;22.804217991787983;42.73507462686567;82.84587385542854;77.32869195418067;103.81915052531993;137.28126053883915;36.71195111553219;118.50653235068913;99.65079162410623;103.49685214626392;58.79975149105368;123.69738219895288;192.95051298157455
1752919955;2025-07-19T13:12:35.000;22.425345278088837;41.97761194029851;81.75817551043622;75.77416146512107;101.5784494348454;133.96069247199011;36.36975984084127;115.37784743491578;97.52585546475996;102.13036565977742;57.94239562624254;119.80807778608826;189.4022560720268
1752919956;2025-07-19T13:12:36.000;22.30869727510265;41.452425373134325;80.21702781095377;74.65525756224706;99.92829756510481;133.96069247199011;36.36975984084127;115.37784743491578;97.52585546475996;102.13036565977742;57.94239562624254;119.80807778608826;189.4022560720268
1752919957;2025-07-19T13:12:37.000;22.30869727510265;41.452425373134325;80.21702781095377;74.65525756224706;99.92829756510481;133.61910293401283;36.49410260054;115.06183001531393;97.64555669050051;102.47936406995231;58.01441351888668;118.8056095736724;189.46683417085427
1752919958;2025-07-19T13:12:38.000;22.3665546845838;41.48134328358209;80.06620030711483;74.74874819946498;100.08464870786237;134.23972346086111;36.74278811993747;115.62413859111791;98.24406281920326;103.21093799682035;58.371073558648106;119.17023186237846;190.499199120603
1752919959;2025-07-19T13:12:39.000;22.48320268756999;41.685634328358205;80.39879428993915;75.12171616708966;100.64432604690533;134.23972346086111;36.74278811993747;115.62413859111791;98.24406281920326;103.21093799682035;58.371073558648106;119.17023186237846;190.499199120603
1752919960;2025-07-19T13:12:40.000;22.48320268756999;41.685634328358205;80.39879428993915;75.12171616708966;100.64432604690533;135.4193989582943;37.42717066931931;116.64304173047474;99.65079162410623;105.50028616852146;59.54965208747515;120.11241585639492;193.1345163316583
1752919961;2025-07-19T13:12:41.000;22.74636058230683;42.123134328358205;81.00307114826822;75.99197475821387;101.85828810436688;138.95643946490802;38.82577803041068;119.91230379019908;103.33184371807968;110.52464228934817;62.30119284294234;123.60695587135378;199.59409547738693
1752919962;2025-07-19T13:12:42.000;23.329600597237775;43.14365671641791;82.72501848376272;78.10545990808698;104.90763332171488;138.95643946490802;38.82577803041068;119.91230379019908;103.33184371807968;110.52464228934817;62.30119284294234;123.60695587135378;199.59409547738693
1752919963;2025-07-19T13:12:43.000;23.329600597237775;43.14365671641791;82.72501848376272;78.10545990808698;104.90763332171488;144.94517930078314;40.193548387096776;125.46453866768759;108.32960929519918;115.42079491255961;65.4448310139165;130.5950635751683;208.04409547738692
1752919964;2025-07-19T13:12:44.000;23.85405001866368;44.51305970149254;85.59557527156913;80.8713903559915;108.95384155753624;144.94517930078314;40.193548387096776;125.46453866768759;108.32960929519918;115.42079491255961;65.4448310139165;130.5950635751683;208.04409547738692
1752919965;2025-07-19T13:12:45.000;23.85405001866368;44.51305970149254;85.59557527156913;80.8713903559915;108.95384155753624;149.22795743245774;42.15219553787125;129.40069869831547;112.4291368743616;122.9247694753577;70.48151093439364;137.27980553477937;216.6692525125628
1752919966;2025-07-19T13:12:46.000;24.612728630085854;45.62126865671642;87.65011658988797;83.23352081761438;112.31489319324803;161.36133698055232;50.887025721188;140.8582982388974;130.44369254341163;156.56597774244833;90.27157057654075;154.9946148092745;250.09239949748746
1752919967;2025-07-19T13:12:47.000;27.791153415453525;49.99347014925373;93.08860831484958;92.52688798957405;126.03893840561669;161.36133698055232;50.887025721188;140.8582982388974;130.44369254341163;156.56597774244833;90.27157057654075;154.9946148092745;250.09239949748746
1752919968;2025-07-19T13:12:48.000;27.791153415453525;49.99347014925373;93.08860831484958;92.52688798957405;126.03893840561669;207.2872559673249;65.4968026147506;184.4012251148545;177.99572267620022;212.01907790143085;123.49468190854871;216.09947643979058;328.26197654941376
1752919969;2025-07-19T13:12:49.000;33.273609555804406;61.625;113.57311039071831;116.98761917827011;162.10825075934872;256.1603777119946;73.45473923546966;230.8625334992343;213.00785240040858;241.55777424483307;143.03553677932405;285.68107703814513;388.15860552763814
1752919970;2025-07-19T13:12:50.000;36.39417693169093;70.34141791044777;135.41796053005746;135.13872693600385;188.6540855449883;256.1603777119946;73.45473923546966;230.8625334992343;213.00785240040858;241.55777424483307;143.03553677932405;285.68107703814513;388.15860552763814
1752919971;2025-07-19T13:12:51.000;36.39417693169093;70.34141791044777;135.41796053005746;135.13872693600385;188.6540855449883;269.78324652452505;71.4652550802899;244.00593415007657;213.57667262512769;234.94410174880764;140.9984592445328;311.3563201196709;393.0523869346734
1752919972;2025-07-19T13:12:52.000;35.54777902202315;70.4580223880597;141.3698458738554;135.44903628506756;189.09027535726733;261.59105557012776;69.19624840130737;236.20446496937214;207.50159601634323;227.09011128775836;136.962027833002;305.0974569932685;381.929915201005
1752919973;2025-07-19T13:12:53.000;34.585666293393054;68.73787313432835;137.50247398054938;132.12315659510253;184.23542299457253;261.59105557012776;69.19624840130737;236.20446496937214;207.50159601634323;227.09011128775836;136.962027833002;305.0974569932685;381.929915201005
1752919974;2025-07-19T13:12:54.000;34.585666293393054;68.73787313432835;137.50247398054938;132.12315659510253;184.23542299457253;249.76848278187882;63.78783572545119;224.92343032159266;193.2868360572012;207.28063593004768;126.24507952286282;291.8495138369484;358.54202784757115
1752919975;2025-07-19T13:12:55.000;32.514930944382236;65.23973880597015;132.2757208667463;124.91244255435902;173.56072299955187;226.33980964514558;55.456870825635924;202.60652756508424;169.0478166496425;176.34289348171703;108.38349900596421;263.742483171279;317.664975921273
1752919976;2025-07-19T13:12:56.000;29.336506159014558;59.059701492537314;121.67042029232782;112.2006996364634;154.94995767564606;226.33980964514558;55.456870825635924;202.60652756508424;169.0478166496425;176.34289348171703;108.38349900596421;263.742483171279;317.664975921273
1752919977;2025-07-19T13:12:57.000;29.336506159014558;59.059701492537314;121.67042029232782;112.2006996364634;154.94995767564606;196.2084348184509;52.93818388517835;174.03450421133232;148.42951991828397;166.1364705882353;100.77475149105368;223.54360508601346;285.44050460636515
1752919978;2025-07-19T13:12:58.000;28.49104143337066;54.1044776119403;108.10464653358358;101.63327388709787;139.35866155454863;205.48695994304344;63.19695893136279;182.78515026799388;172.07003319713996;204.51510333863274;120.6013916500994;227.5243081525804;321.40608249581237
1752919979;2025-07-19T13:12:59.000;32.28163493840986;59.90485074626866;112.45543991355287;113.69257150696207;157.19065876612058;205.48695994304344;63.19695893136279;182.78515026799388;172.07003319713996;204.51510333863274;120.6013916500994;227.5243081525804;321.40608249581237
1752919980;2025-07-19T13:13:00.000;32.28163493840986;59.90485074626866;112.45543991355287;113.69257150696207;157.19065876612058;250.17163787611946;75.94159442944436;225.38002488514547;213.69637385086824;250.77825119236883;147.53608349900597;280.6677636499626;389.7712887353434
1752919981;2025-07-19T13:13:01.000;37.29749906681598;70.3125;132.57737587442415;135.07606831744292;188.68495742667926;288.80501742421404;80.6666192979963;262.70269429555896;238.92364657814096;267.53526232114467;158.8600397614314;333.62939416604337;431.3675460636516
1752919982;2025-07-19T13:13:02.000;39.310377006345654;76.63805970149254;149.70886651879655;147.85046985389945;207.23298312005178;288.80501742421404;80.6666192979963;262.70269429555896;238.92364657814096;267.53526232114467;158.8600397614314;333.62939416604337;431.3675460636516
1752919983;2025-07-19T13:13:03.000;39.310377006345654;76.63805970149254;149.70886651879655;147.85046985389945;207.23298312005178;294.73219170382583;80.57410828478045;268.5720712098009;240.12065883554646;267.53526232114467;159.53906560636185;346.72468212415856;435.39438860971524
1752919984;2025-07-19T13:13:04.000;39.193729003359465;76.87126865671642;152.12597395211282;148.37859249605597;207.9798834835433;293.49095065012926;79.79621998010516;267.4125909264931;238.3251404494382;265.2143720190779;158.28846918489063;346.72468212415856;432.72191687604686
1752919985;2025-07-19T13:13:05.000;38.813923105636434;76.31716417910448;151.49172496161066;147.3213526304959;206.51795050540258;293.49095065012926;79.79621998010516;267.4125909264931;238.3251404494382;265.2143720190779;158.28846918489063;346.72468212415856;432.72191687604686
1752919986;2025-07-19T13:13:06.000;38.813923105636434;76.31716417910448;151.49172496161066;147.3213526304959;206.51795050540258;290.9151272154982;79.26801193690493;265.09250574272585;236.52962206332992;263.6881399046105;157.39567594433402;344.0507853403142;429.64428391959797
1752919987;2025-07-19T13:13:07.000;38.55169839492348;75.73414179104478;150.22322698060626;146.29593936483982;204.99228202957724;289.67388616180165;78.89498365780872;263.89816232771824;235.60169816138918;262.38473767885534;156.53832007952286;342.4406133133882;427.82902010050253
1752919988;2025-07-19T13:13:08.000;38.34733109369168;75.41324626865672;149.58801114713074;145.73698470402636;204.1836379027038;289.67388616180165;78.89498365780872;263.89816232771824;235.60169816138918;262.38473767885534;156.53832007952286;342.4406133133882;427.82902010050253
1752919989;2025-07-19T13:13:09.000;38.34733109369168;75.41324626865672;149.58801114713074;145.73698470402636;204.1836379027038;287.99870723573275;78.1797641040216;262.24609973200614;233.71616445352402;259.96820349761526;155.0019383697813;340.1011967090501;424.7513871440536
1752919990;2025-07-19T13:13:10.000;38.05617767823815;74.91791044776119;148.83290678496274;144.71157143837027;202.75158093910272;285.5470079064713;77.4028705414239;259.7865620214395;231.38151174668027;257.2331955484897;153.3592445328032;336.78945400149587;421.0288578308208
1752919991;2025-07-19T13:13:11.000;37.735162374020156;74.33488805970148;147.83609167946312;143.59266753549628;201.10242493651347;285.5470079064713;77.4028705414239;259.7865620214395;231.38151174668027;257.2331955484897;153.3592445328032;336.78945400149587;421.0288578308208
1752919992;2025-07-19T13:13:12.000;37.735162374020156;74.33488805970148;147.83609167946312;143.59266753549628;201.10242493651347;282.94040169370857;76.59513997442092;257.2561734303216;228.98748723186924;254.4666454689984;151.6445328031809;333.0819745699327;417.06570875209377
1752919993;2025-07-19T13:13:13.000;37.35628966032101;73.78078358208955;146.7483933344708;142.44193703271827;199.32878554000897;282.94040169370857;76.59513997442092;257.2561734303216;228.98748723186924;254.4666454689984;151.6445328031809;333.0819745699327;417.06570875209377
1752919994;2025-07-19T13:13:14.000;37.35628966032101;73.78078358208955;146.7483933344708;142.44193703271827;199.32878554000897;280.3030127028141;75.81725166974563;254.68979709035222;226.6834780388151;251.70111287758345;149.92982107355866;329.25392670157066;413.09459798994976
1752919995;2025-07-19T13:13:15.000;37.035274356103024;73.19776119402985;145.72063925382471;141.26136909253034;197.67962953741971;277.727189268183;75.00952110274265;252.12454536753447;224.1400663942799;248.83891891891892;148.21510934393638;325.48616305160806;409.03944723618093
1752919996;2025-07-19T13:13:16.000;36.744120940649495;72.58582089552239;144.48211340499347;140.0798065710954;195.8741223920729;277.727189268183;75.00952110274265;252.12454536753447;224.1400663942799;248.83891891891892;148.21510934393638;325.48616305160806;409.03944723618093
1752919997;2025-07-19T13:13:17.000;36.744120940649495;72.58582089552239;144.48211340499347;140.0798065710954;195.8741223920729;275.0898002772886;74.23262754014495;249.52443051301685;221.65602655771195;246.00928457869634;146.42837972166996;321.62700074794316;404.97633479899497
1752919998;2025-07-19T13:13:18.000;36.39417693169093;72.00279850746269;143.27355968833533;138.86741203100348;194.1004829955684;272.4206355154195;73.45473923546966;246.92319104134765;219.23231613891727;243.08400635930047;144.75024850894633;317.73769633507857;400.9034914154104
1752919999;2025-07-19T13:13:19.000;36.10209033221351;71.39085820895522;142.12591707899676;137.6560120721586;192.35771548075488;272.4206355154195;73.45473923546966;246.92319104134765;219.23231613891727;243.08400635930047;144.75024850894633;317.73769633507857;400.9034914154104
1752920000;2025-07-19T13:13:20.000;36.10209033221351;71.39085820895522;142.12591707899676;137.6560120721586;192.35771548075488;269.78324652452505;72.74051442376013;244.35793931852987;216.86797752808988;240.34899841017486;143.0709741550696;313.7871353777113;396.89434149916246
1752920001;2025-07-19T13:13:21.000;35.78107502799553;70.77891791044776;140.97730762668488;136.47444955072362;190.61494796594135;267.2391988608686;71.96262611908485;241.8624138591118;214.38489530132787;237.423720190779;141.2842445328032;309.989229618549;392.82149811557787
1752920002;2025-07-19T13:13:22.000;35.46099290780142;70.22481343283583;139.85963714951941;135.29388161053572;188.87218045112783;267.2391988608686;71.96262611908485;241.8624138591118;214.38489530132787;237.423720190779;141.2842445328032;309.989229618549;392.82149811557787
1752920003;2025-07-19T13:13:23.000;35.46099290780142;70.22481343283583;139.85963714951941;135.29388161053572;188.87218045112783;264.44590999362987;71.18573255648714;239.15658499234303;211.8711695607763;234.49844197138313;139.46322067594434;305.9783844427824;388.6106522194305
1752920004;2025-07-19T13:13:24.000;35.11104889884285;69.61287313432835;138.68105556503443;134.05065505178683;187.03580142409004;261.8085210027354;70.56401875799347;236.62619640122512;209.62653217568948;232.05036565977744;137.85482107355864;301.8459985041137;384.83239112227807
1752920005;2025-07-19T13:13:25.000;34.90668159761105;69.08768656716418;137.56338508786897;132.96258316756982;185.44838918488273;261.8085210027354;70.56401875799347;236.62619640122512;209.62653217568948;232.05036565977744;137.85482107355864;301.8459985041137;384.83239112227807
1752920006;2025-07-19T13:13:26.000;34.90668159761105;69.08768656716418;137.56338508786897;132.96258316756982;185.44838918488273;259.54350432794996;69.66278243569704;234.41182522970905;207.1721782431052;228.55224165341812;135.49766401590458;297.71361256544503;380.5569671273032
1752920007;2025-07-19T13:13:27.000;34.585666293393054;68.56343283582089;136.6265142467156;131.8436792646958;183.7056216700692;255.6956570614906;68.35668608782152;230.651105474732;203.13202247191012;223.56044515103338;132.35402584493042;291.45474943904264;373.8204983249581
1752920008;2025-07-19T13:13:28.000;34.09014557670773;67.63059701492537;135.0254222828869;129.8545167706976;180.78075984663647;255.6956570614906;68.35668608782152;230.651105474732;203.13202247191012;223.56044515103338;132.35402584493042;291.45474943904264;373.8204983249581
1752920009;2025-07-19T13:13:29.000;34.09014557670773;67.63059701492537;135.0254222828869;129.8545167706976;180.78075984663647;250.57479297036008;64.31604376865143;225.69604230474732;196.24968079673138;208.33068362480128;123.8159045725646;283.8881077038145;359.99813128140704
1752920010;2025-07-19T13:13:30.000;32.631578947368425;65.9981343283582;132.78911448558264;126.43614102476164;175.7386844594931;227.4569265934725;56.20292738382834;203.5197166921899;170.3042007150153;177.9647694753577;106.5979125248509;255.20448765893795;318.77076528475715
1752920011;2025-07-19T13:13:31.000;29.569802164986935;59.64272388059701;122.54734686913496;113.16444886480555;156.1639197331076;227.4569265934725;56.20292738382834;203.5197166921899;170.3042007150153;177.9647694753577;106.5979125248509;255.20448765893795;318.77076528475715
1752920012;2025-07-19T13:13:32.000;29.569802164986935;59.64272388059701;122.54734686913496;113.16444886480555;156.1639197331076;198.50522726421104;48.58618729572261;176.00258422664626;144.44873595505618;148.04451510333863;88.5934393638171;216.67606581899776;274.58519158291455
1752920013;2025-07-19T13:13:33.000;26.88689809630459;53.521455223880594;109.64579423306604;100.11056999794225;136.8689936762436;172.37660658747703;43.08426886457297;151.12042974732006;124.130171092952;126.99472178060414;75.6965208747515;178.78646222887062;238.70276905360137
1752920014;2025-07-19T13:13:34.000;24.84602463605823;48.59421641791045;98.19450605698685;89.63663488579463;121.46392471244336;172.37660658747703;43.08426886457297;151.12042974732006;124.130171092952;126.99472178060414;75.6965208747515;178.78646222887062;238.70276905360137
1752920015;2025-07-19T13:13:35.000;24.84602463605823;48.59421641791045;98.19450605698685;89.63663488579463;121.46392471244336;154.90688350133024;42.52522381696746;134.70776703675344;115.27228038815117;124.67383147853737;73.41023856858847;154.44719521316378;223.30398869346732
1752920016;2025-07-19T13:13:36.000;24.641657334826427;46.32089552238806;90.18807939487004;84.91237396254887;114.58646616541353;157.07855884887775;41.81000426318033;136.67584705206738;116.11018896833504;121.58982511923688;71.05308151093439;153.8394913986537;223.06513819095477
1752920017;2025-07-19T13:13:37.000;24.40836132885405;46.64179104477612;91.24580560768925;85.47132862336237;115.39610615943833;157.07855884887775;41.81000426318033;136.67584705206738;116.11018896833504;121.58982511923688;71.05308151093439;153.8394913986537;223.06513819095477
1752920018;2025-07-19T13:13:38.000;24.40836132885405;46.64179104477612;91.24580560768925;85.47132862336237;115.39610615943833;150.9964776857646;39.26048031831747;130.9470472817764;108.8677860061287;111.73240063593005;64.55089463220676;143.75160807778607;210.4768320770519
